Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51500.00,-,-,-,4850.00,4850.00,4912.10,-,-,-,1400.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52400.00,4160.10,4225.00,4160.10,4225.00,4225.00,4024.10,4.00,79.21,5.85,315.00,-105.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55800.00,877.50,1124.35,822.25,954.50,957.75,954.50,8057.00,160091.27,2738.06,97195.00,-27510.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50600.00,-,-,-,4267.75,4267.60,5806.95,-,-,-,175.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59200.00,90.00,90.00,90.00,90.00,90.00,90.00,10.00,207.52,0.32,350.00,350.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58000.00,68.55,105.00,63.20,77.35,76.30,77.35,80169.00,1629855.92,2425.22,1063580.00,-44205.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51100.00,-,-,-,3818.40,3818.40,5309.40,-,-,-,210.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,63000.00,4.25,4.65,3.65,3.75,3.65,3.75,6830.00,150611.43,9.93,176435.00,-9835.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57100.00,250.75,349.50,210.45,265.00,262.70,265.00,19972.00,401145.86,2005.44,111895.00,20405.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52500.00,3850.00,4110.25,3783.30,3959.05,3957.05,3959.05,23.00,454.78,32.16,7140.00,-175.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49500.00,-,-,-,5500.00,5500.00,6902.90,-,-,-,280.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51000.00,5360.00,5621.00,5253.80,5621.00,5621.00,5408.85,21.00,415.43,40.58,37170.00,-420.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49600.00,-,-,-,7243.85,-,6803.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54100.00,2431.50,2596.15,2336.10,2423.75,2393.80,2423.75,50.00,990.12,43.37,9345.00,-665.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57300.00,174.60,270.05,163.20,204.85,202.75,204.85,21933.00,441570.66,1704.35,134855.00,16625.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50000.00,6300.00,6620.00,6300.00,6425.90,6426.80,6425.90,95.00,1877.29,214.79,125230.00,350.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54900.00,1597.90,1872.75,1500.00,1680.85,1687.05,1680.85,462.00,9155.17,277.84,93240.00,-3920.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52100.00,-,-,-,4101.10,4101.10,4318.75,-,-,-,420.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53400.00,-,-,-,2871.70,2871.70,3062.75,-,-,-,5215.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55200.00,1350.30,1608.15,1259.40,1432.50,1431.00,1432.50,1266.00,25094.77,635.65,83615.00,2205.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,61100.00,-,-,-,648.55,-,8.05,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56900.00,317.50,438.20,274.00,340.05,336.00,340.05,23266.00,466318.24,2975.85,104055.00,18585.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58300.00,47.05,69.20,40.65,50.60,50.55,50.60,13523.00,276210.30,273.49,89530.00,35805.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,62000.00,5.35,6.50,4.30,5.05,4.75,5.05,3018.00,65496.54,5.94,79870.00,5355.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58200.00,51.35,79.35,48.80,58.70,57.70,58.70,10327.00,210598.68,237.69,127575.00,27930.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52700.00,-,-,-,3182.00,3182.00,3731.65,-,-,-,175.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54800.00,1690.00,1965.00,1580.00,1791.45,1769.30,1791.45,373.00,7390.16,236.02,60620.00,-4620.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52600.00,4016.10,4016.10,4016.10,4016.10,4016.10,3828.85,1.00,19.82,1.41,455.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49700.00,-,-,-,5253.35,5253.35,6703.55,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58400.00,40.85,60.05,37.95,44.55,43.80,44.55,6266.00,128187.38,110.34,102515.00,1260.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58900.00,24.05,34.00,23.55,26.35,25.60,26.35,6167.00,127198.33,65.63,69930.00,5635.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52900.00,-,-,-,3314.20,3314.20,3538.30,-,-,-,1400.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54500.00,1950.00,2245.70,1850.00,2045.95,2046.00,2045.95,1750.00,34662.01,1280.76,243005.00,-20860.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,47500.00,-,-,-,7362.10,7362.10,8896.25,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55000.00,1488.95,1790.00,1414.00,1601.60,1598.00,1601.60,6018.00,119281.34,3434.84,783370.00,-41930.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55500.00,1022.85,1365.40,975.15,1191.00,1190.10,1191.00,12718.00,252395.04,5347.89,571095.00,-26215.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58800.00,118.35,118.35,26.85,29.30,28.95,29.30,4570.00,94104.64,54.04,14210.00,14210.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,48900.00,-,-,-,7887.70,-,7500.85,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,61000.00,5.15,9.80,5.15,7.60,7.25,7.60,7645.00,163243.41,22.66,284585.00,14595.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50800.00,-,-,-,4116.90,4119.30,5607.85,-,-,-,210.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60200.00,11.55,16.25,10.45,11.55,11.30,11.55,219.00,4615.32,0.99,3430.00,-840.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54400.00,1980.85,2338.20,1925.45,2141.75,2118.60,2141.75,83.00,1643.71,63.39,17325.00,-665.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59700.00,10.60,19.85,10.60,14.50,14.90,14.50,574.00,11997.06,3.33,10360.00,490.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57700.00,104.15,167.70,94.85,119.25,117.45,119.25,17259.00,349344.65,799.14,117425.00,47810.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60900.00,8.25,14.80,7.20,8.70,8.70,8.70,447.00,9529.36,1.55,6090.00,4165.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56600.00,412.20,585.80,387.45,472.85,469.70,472.85,40369.00,806876.93,7167.04,140420.00,22155.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53200.00,-,-,-,1998.00,1998.00,3251.40,-,-,-,595.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55700.00,959.00,1203.25,889.00,1038.50,1029.35,1038.50,3447.00,68467.30,1268.04,135835.00,-11725.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54600.00,1878.05,2151.70,1756.25,1954.75,1944.20,1954.75,584.00,11581.52,421.28,40600.00,-6300.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,48800.00,-,-,-,6950.80,6950.80,7600.55,-,-,-,70.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59100.00,20.45,29.30,19.85,22.25,21.75,22.25,3425.00,70876.72,30.59,16590.00,-4865.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56500.00,460.00,644.10,431.10,525.65,520.50,525.65,150403.00,3003622.50,29403.17,658770.00,40845.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53900.00,2548.50,2548.50,2548.50,2548.50,2548.50,2548.50,1.00,19.76,0.90,6510.00,35.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55300.00,1248.45,1533.05,1156.65,1349.75,1342.50,1349.75,1726.00,34229.43,822.70,117110.00,-10780.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53700.00,2846.40,2846.40,2801.40,2801.40,2801.40,2801.40,2.00,39.57,1.98,5320.00,-35.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57400.00,170.00,237.90,142.40,178.75,177.85,178.75,23976.00,483299.00,1621.16,124320.00,5600.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59000.00,25.00,31.60,21.95,24.35,23.90,24.35,35242.00,728090.42,343.12,629440.00,100660.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60800.00,7.75,13.30,7.55,8.75,9.10,8.75,825.00,17558.86,2.86,7525.00,1645.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50400.00,-,-,-,4515.25,4515.25,6006.10,-,-,-,140.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57200.00,214.05,312.85,186.75,232.50,231.15,232.50,23373.00,469993.54,2066.08,141330.00,38255.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50900.00,-,-,-,4014.55,4014.55,5508.30,-,-,-,210.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56000.00,780.00,975.95,693.90,824.45,819.80,824.45,90127.00,1793027.57,26538.37,989450.00,-84455.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51200.00,-,-,-,3744.20,3747.70,5210.00,-,-,-,350.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53000.00,3302.05,3690.00,3251.75,3480.55,3468.35,3480.55,1448.00,28628.92,1768.52,58555.00,4515.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,48000.00,8292.60,8620.00,8292.60,8412.00,8410.00,8412.00,46.00,909.73,136.93,77070.00,-70.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56200.00,621.95,835.20,582.00,695.95,691.55,695.95,79277.00,1579112.09,19733.50,181195.00,-18235.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59600.00,14.15,21.15,13.70,15.40,15.85,15.40,1857.00,38748.14,11.12,30870.00,2310.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53800.00,-,-,-,2482.80,2482.80,2693.45,-,-,-,3465.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55900.00,800.00,1050.00,759.85,898.10,877.25,898.10,9720.00,193246.11,3074.31,68215.00,-37975.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58700.00,29.15,42.00,27.40,31.65,30.65,31.65,9925.00,204033.39,124.27,65450.00,6755.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60700.00,8.90,11.45,7.30,9.15,8.80,9.15,228.00,4844.65,0.79,2065.00,735.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51600.00,-,-,-,4000.00,4000.00,4812.95,-,-,-,630.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54300.00,2072.10,2412.40,2072.10,2220.60,2220.60,2220.60,71.00,1406.13,56.77,14840.00,-1015.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60500.00,10.90,12.10,7.95,9.65,9.30,9.65,9967.00,211088.11,36.88,125895.00,-1435.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58100.00,59.95,91.55,55.55,67.85,66.30,67.85,11108.00,226177.33,296.15,55965.00,770.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49100.00,-,-,-,7702.35,-,7301.55,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49400.00,-,-,-,7426.35,-,7002.55,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52000.00,4300.00,4666.00,4300.00,4445.05,4447.35,4445.05,486.00,9608.07,762.87,62685.00,1260.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57800.00,95.45,139.90,82.50,102.20,101.90,102.20,29503.00,598017.28,1171.59,107590.00,23100.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50300.00,-,-,-,4760.00,4760.00,6105.75,-,-,-,175.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,61500.00,5.05,7.50,4.80,6.00,5.55,6.00,3405.00,73300.25,7.63,56595.00,21385.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60400.00,10.75,15.00,8.40,10.60,10.45,10.60,427.00,9028.50,1.72,4340.00,-560.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50100.00,6513.00,6513.00,6513.00,6513.00,6513.00,6305.00,2.00,39.63,4.56,1575.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59800.00,13.55,18.15,12.75,14.30,14.00,14.30,1280.00,26797.63,7.23,18865.00,9135.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,46000.00,10339.10,10568.95,10339.10,10568.95,10568.95,10391.30,6.00,118.56,21.96,630.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51400.00,-,-,-,3528.65,3528.10,5011.30,-,-,-,420.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57500.00,140.00,208.95,123.65,155.65,154.00,155.65,69239.00,1397573.43,4138.56,680470.00,82845.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60100.00,12.00,15.60,10.60,12.50,12.30,12.50,702.00,14769.81,3.24,7945.00,1085.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49800.00,-,-,-,5018.15,5018.15,6603.90,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50200.00,-,-,-,4762.40,4762.40,6205.35,-,-,-,105.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54000.00,2399.00,2710.00,2300.00,2520.00,2504.75,2520.00,736.00,14563.67,653.27,254415.00,-2905.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58500.00,36.25,53.00,33.80,39.75,38.45,39.75,36550.00,748928.57,567.32,619290.00,210840.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51700.00,-,-,-,3900.00,3900.00,4713.85,-,-,-,630.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49000.00,7300.00,7553.80,7299.95,7424.45,7424.45,7424.45,8.00,157.99,20.79,19390.00,175.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,59500.00,16.30,21.60,14.85,16.85,17.00,16.85,19231.00,400615.78,130.21,307335.00,33145.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,52800.00,-,-,-,3410.00,3410.00,3634.80,-,-,-,525.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56400.00,511.55,706.80,478.90,582.50,574.20,582.50,91031.00,1816720.30,19768.36,222320.00,107310.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,46500.00,-,-,-,9007.55,9007.55,9892.95,-,-,-,1260.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,47000.00,9200.00,9550.00,9200.00,9392.50,9375.00,9392.50,7.00,138.25,23.10,13160.00,105.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,48700.00,-,-,-,8074.00,-,7700.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,50700.00,-,-,-,5007.75,5007.75,5707.35,-,-,-,245.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,62500.00,3.75,5.40,3.55,4.20,3.85,4.20,3145.00,68801.94,5.07,107100.00,-700.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60300.00,9.95,14.45,8.60,10.75,10.80,10.75,829.00,17499.39,3.35,6020.00,-1575.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49300.00,-,-,-,7518.10,-,7102.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53300.00,-,-,-,1934.75,1934.75,3156.80,-,-,-,595.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,49200.00,-,-,-,7610.10,-,7201.85,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,51900.00,-,-,-,3059.55,3059.55,4516.05,-,-,-,490.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55100.00,1440.00,1695.05,1344.00,1516.65,1515.00,1516.65,437.00,8665.42,237.88,50540.00,-3080.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,55400.00,1189.95,1425.00,1069.55,1266.55,1262.50,1266.55,739.00,14664.01,334.80,92960.00,-6370.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,54200.00,2121.00,2541.55,2121.00,2311.15,2297.60,2311.15,24.00,475.19,19.91,15505.00,70.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,60600.00,9.45,12.00,8.00,9.20,8.60,9.20,175.00,3712.38,0.63,1120.00,385.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,48500.00,8000.00,8000.00,8000.00,8000.00,8000.00,7899.55,1.00,19.78,2.81,875.00,35.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,58600.00,34.20,46.55,30.00,34.85,35.35,34.85,7741.00,158878.69,110.78,92750.00,57295.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,52000.00,4650.00,4802.30,4650.00,4754.55,4730.00,4754.55,7.00,139.03,11.63,2030.00,105.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,50800.00,-,-,-,4473.30,4473.30,5851.15,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,52900.00,-,-,-,2869.30,-,3880.90,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,51400.00,5349.20,5349.20,5349.20,5349.20,5349.20,5349.20,1.00,19.86,1.87,140.00,35.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,53100.00,-,-,-,2748.15,-,3704.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,56600.00,855.50,1064.00,855.50,932.20,924.60,932.20,102.00,2055.15,34.53,2205.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,49300.00,-,-,-,5539.25,-,7322.40,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,56300.00,1055.55,1202.90,1002.15,1117.00,1089.60,1117.00,91.00,1828.72,35.56,1155.00,-105.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,54600.00,2345.50,2416.80,2345.50,2397.75,2397.35,2397.75,5.00,99.74,4.19,630.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,59400.00,-,-,-,478.20,-,320.80,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,63500.00,-,-,-,101.80,-,19.00,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,51900.00,-,-,-,4274.15,4276.20,4798.05,-,-,-,70.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,49800.00,-,-,-,5120.20,-,6829.45,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,55800.00,1450.00,1557.85,1436.50,1454.00,1454.00,1454.00,29.00,581.78,15.41,1960.00,-35.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,46500.00,-,-,-,8072.15,-,10097.00,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,59800.00,-,-,-,417.05,-,254.70,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,53400.00,-,-,-,2166.20,2166.20,3444.40,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,50100.00,-,-,-,4875.15,-,6534.65,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,55900.00,1300.90,1458.70,1300.85,1348.45,1361.30,1348.45,44.00,882.45,21.59,1995.00,630.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,50000.00,6655.00,6678.05,6646.15,6678.05,6678.05,6678.05,3.00,59.49,6.99,5250.00,35.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,52400.00,-,-,-,3185.75,-,4333.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,57500.00,474.55,587.00,446.95,502.70,503.70,502.70,1526.00,30998.73,287.98,36260.00,16835.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,57100.00,643.45,761.00,600.00,660.00,660.00,660.00,59.00,1193.60,14.48,2415.00,455.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,46000.00,-,-,-,8547.20,-,10593.10,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,57200.00,-,-,-,960.05,-,961.30,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,51700.00,-,-,-,4462.00,4460.45,4986.85,-,-,-,70.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,59600.00,-,-,-,446.75,-,286.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,51300.00,5445.70,5445.70,5445.70,5445.70,5445.70,5445.70,1.00,19.86,1.91,105.00,35.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,49200.00,-,-,-,5624.55,-,7421.20,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,55700.00,1585.45,1593.85,1585.45,1593.85,1593.85,1733.95,4.00,80.20,2.22,875.00,140.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,49600.00,-,-,-,5286.25,-,7026.45,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,58600.00,-,-,-,301.05,301.05,494.30,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,56700.00,895.55,985.00,847.50,869.10,873.25,869.10,489.00,9854.74,150.53,15190.00,12600.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,53500.00,3464.00,3464.00,3463.85,3463.85,3463.85,3359.25,3.00,59.81,3.63,945.00,-35.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,60700.00,-,-,-,303.05,-,146.25,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,50600.00,-,-,-,5348.95,5348.95,6045.65,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,53900.00,-,-,-,2849.80,2849.80,3027.05,-,-,-,140.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,57000.00,682.60,836.70,637.55,716.70,716.60,716.70,1824.00,36866.39,477.59,74340.00,945.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,60300.00,-,-,-,349.90,-,188.30,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,48900.00,-,-,-,5883.25,-,7717.75,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,63000.00,14.80,19.90,13.90,17.00,17.00,17.00,152.00,3352.46,0.86,4900.00,1120.00,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,48000.00,-,-,-,8450.00,8450.00,8609.15,-,-,-,2870.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,52600.00,-,-,-,3890.10,3890.10,4150.60,-,-,-,140.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,49900.00,-,-,-,5371.75,5371.75,6731.10,-,-,-,35.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,58100.00,-,-,-,732.45,-,635.15,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,53600.00,-,-,-,3118.30,3118.30,3274.95,-,-,-,140.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,50300.00,-,-,-,5645.35,5651.30,6338.65,-,-,-,70.00,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,49700.00,-,-,-,5202.95,-,6927.90,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,57900.00,-,-,-,779.10,-,699.25,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,25-Nov-2025,CE,52700.00,-,-,-,2993.55,-,4060.15,-,-,-,-,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57900.00,80.00,121.10,72.30,89.15,88.10,89.15,15149.00,307527.56,533.08,64575.00,23835.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53100.00,-,-,-,2051.40,2051.40,3346.55,-,-,-,280.00,-,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56800.00,352.00,478.80,309.00,380.70,377.00,380.70,35700.00,714751.22,5035.22,178535.00,36750.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,57000.00,260.00,389.95,240.50,299.05,295.05,299.05,125779.00,2523380.05,14089.00,2056215.00,-87850.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,53500.00,2885.00,3165.15,2790.65,2973.60,2982.65,2973.60,51.00,1008.82,53.84,29540.00,-560.00,56239.35
BANKNIFTY,07-Oct-2025,28-Oct-2025,CE,56300.00,559.00,768.20,527.80,639.10,631.25,639.10,97225.00,1938495.00,22676.38,204435.00,39620.00,56239.35
